iso3,country,year,phase_type,ipc_phase,population_total,gdp_current_usd,poverty_rate,brd_deaths,one_sided_deaths,Climate: Standard Deviation,Climate: Temperature change,Crop: Maize (corn) - Production,Crop: Maize (corn) - Yield,Crop: Millet - Production,Crop: Millet - Yield,Crop: Rice - Production,Crop: Rice - Yield,Crop: Sorghum - Production,Crop: Sorghum - Yield,Crop: Wheat - Production,Crop: Wheat - Yield
LBR,Liberia,2021,proj1,1,5259323,3513049500,,,,0.350588235,1.402,,,,,255600,1051.9,,,,
LBR,Liberia,2021,proj2,1,5259323,3513049500,,,,0.350588235,1.402,,,,,255600,1051.9,,,,
LBR,Liberia,2022,current,1,5373294,4001047000,,,,0.350588235,1.279882353,,,,,288000,1120.6,,,,
LBR,Liberia,2022,proj1,1,5373294,4001047000,,,,0.350588235,1.279882353,,,,,288000,1120.6,,,,
LBR,Liberia,2022,proj2,1,5373294,4001047000,,,,0.350588235,1.279882353,,,,,288000,1120.6,,,,
LBR,Liberia,2023,current,1,5493031,4390000000,,,,0.350588235,1.348941176,,,,,256200,1067.5,,,,
LBR,Liberia,2023,proj1,1,5493031,4390000000,,,,0.350588235,1.348941176,,,,,256200,1067.5,,,,
LBR,Liberia,2023,proj2,1,5493031,4390000000,,,,0.350588235,1.348941176,,,,,256200,1067.5,,,,
LSO,Lesotho,2017,current,1,2157110,2306741672,41.9,,,0.717823529,1.343235294,172666,1040.9,,,,,33858,763.3,8851,1293.4
LSO,Lesotho,2017,proj1,1,2157110,2306741672,41.9,,,0.717823529,1.343235294,172666,1040.9,,,,,33858,763.3,8851,1293.4
LSO,Lesotho,2017,proj2,1,2157110,2306741672,41.9,,,0.717823529,1.343235294,172666,1040.9,,,,,33858,763.3,8851,1293.4
LSO,Lesotho,2018,current,1,2183603,2556247292,,,,0.717823529,1.389882353,109912,868.4,,,,,40335,472.2,6975,939.1
LSO,Lesotho,2018,proj1,1,2183603,2556247292,,,,0.717823529,1.389882353,109912,868.4,,,,,40335,472.2,6975,939.1
LSO,Lesotho,2018,proj2,1,2183603,2556247292,,,,0.717823529,1.389882353,109912,868.4,,,,,40335,472.2,6975,939.1
LSO,Lesotho,2019,current,1,2209405,2390702296,,,,0.717823529,1.958176471,24621,768.8,,,,,8412,583.4,1432,624.8
LSO,Lesotho,2019,proj1,2,2209405,2390702296,,,,0.717823529,1.958176471,24621,768.8,,,,,8412,583.4,1432,624.8
LSO,Lesotho,2019,proj2,1,2209405,2390702296,,,,0.717823529,1.958176471,24621,768.8,,,,,8412,583.4,1432,624.8
LSO,Lesotho,2020,current,2,2235727,2053699870,,,,0.717823529,1.340176471,21782,456.9,,,,,4111,299.6,2004,697
LSO,Lesotho,2020,proj1,3,2235727,2053699870,,,,0.717823529,1.340176471,21782,456.9,,,,,4111,299.6,2004,697
LSO,Lesotho,2020,proj2,1,2235727,2053699870,,,,0.717823529,1.340176471,21782,456.9,,,,,4111,299.6,2004,697
LSO,Lesotho,2021,current,1,2261542,2412130022,,,,0.717823529,1.312411765,88553,1025.2,,,,,6735,795.5,2395,461.4
LSO,Lesotho,2021,proj1,1,2261542,2412130022,,,,0.717823529,1.312411765,88553,1025.2,,,,,6735,795.5,2395,461.4
LSO,Lesotho,2021,proj2,1,2261542,2412130022,,,,0.717823529,1.312411765,88553,1025.2,,,,,6735,795.5,2395,461.4
LSO,Lesotho,2022,current,1,2286110,2354980884,,,,0.717823529,1.709705882,72096,804.6,,,,,4013,260.2,5704,810.7
LSO,Lesotho,2022,proj1,1,2286110,2354980884,,,,0.717823529,1.709705882,72096,804.6,,,,,4013,260.2,5704,810.7
LSO,Lesotho,2022,proj2,1,2286110,2354980884,,,,0.717823529,1.709705882,72096,804.6,,,,,4013,260.2,5704,810.7
LSO,Lesotho,2023,current,1,2311472,2117962430,,,,0.717823529,1.480529412,126994,850.8,,,,,9088,535.7,6366,598.4
LSO,Lesotho,2023,proj1,1,2311472,2117962430,,,,0.717823529,1.480529412,126994,850.8,,,,,9088,535.7,6366,598.4
LSO,Lesotho,2023,proj2,1,2311472,2117962430,,,,0.717823529,1.480529412,126994,850.8,,,,,9088,535.7,6366,598.4
LSO,Lesotho,2024,current,1,2337423,2271541846,,,,0.717823529,1.878764706,,,,,,,,,,
LSO,Lesotho,2024,proj1,1,2337423,2271541846,,,,0.717823529,1.878764706,,,,,,,,,,
LSO,Lesotho,2024,proj2,1,2337423,2271541846,,,,0.717823529,1.878764706,,,,,,,,,,
MDG,Madagascar,2017,current,2,26788375,13176313594,,,,0.387764706,1.214764706,281487,1740.6,,,3600500,2885.7,1328.15,562.8,5000,2399.4
MDG,Madagascar,2017,proj1,2,26788375,13176313594,,,,0.387764706,1.214764706,281487,1740.6,,,3600500,2885.7,1328.15,562.8,5000,2399.4
MDG,Madagascar,2017,proj2,1,26788375,13176313594,,,,0.387764706,1.214764706,281487,1740.6,,,3600500,2885.7,1328.15,562.8,5000,2399.4
MDG,Madagascar,2018,current,1,27494926,13760033282,,,,0.387764706,0.948705882,215000,1751.6,,,4030000,2723,1342.81,558.6,5000,2402.5
MDG,Madagascar,2018,proj1,2,27494926,13760033282,,,,0.387764706,0.948705882,215000,1751.6,,,4030000,2723,1342.81,558.6,5000,2402.5
MDG,Madagascar,2018,proj2,1,27494926,13760033282,,,,0.387764706,0.948705882,215000,1751.6,,,4030000,2723,1342.81,558.6,5000,2402.5
MDG,Madagascar,2019,current,1,28219554,14104664679,,,,0.387764706,1.350588235,219220,1736.3,,,3910629,2443.2,1357.77,556.4,5000,2404
MDG,Madagascar,2019,proj1,1,28219554,14104664679,,,,0.387764706,1.350588235,219220,1736.3,,,3910629,2443.2,1357.77,556.4,5000,2404
MDG,Madagascar,2019,proj2,1,28219554,14104664679,,,,0.387764706,1.350588235,219220,1736.3,,,3910629,2443.2,1357.77,556.4,5000,2404
MDG,Madagascar,2020,current,1,28953556,13051441204,,,,0.387764706,1.030647059,224883,1757.1,,,4227927,2524.8,1372.16,558.3,1000,2404
MDG,Madagascar,2020,proj1,1,28953556,13051441204,,,,0.387764706,1.030647059,224883,1757.1,,,4227927,2524.8,1372.16,558.3,1000,2404
MDG,Madagascar,2020,proj2,2,28953556,13051441204,,,,0.387764706,1.030647059,224883,1757.1,,,4227927,2524.8,1372.16,558.3,1000,2404
MDG,Madagascar,2021,current,2,29691083,14354731964,,,,0.387764706,1.123235294,232026,1816.2,,,4570673,2856.7,1388.92,559.7,1000,2400.7
MDG,Madagascar,2021,proj1,2,29691083,14354731964,,,,0.387764706,1.123235294,232026,1816.2,,,4570673,2856.7,1388.92,559.7,1000,2400.7
MDG,Madagascar,2021,proj2,1,29691083,14354731964,,,,0.387764706,1.123235294,232026,1816.2,,,4570673,2856.7,1388.92,559.7,1000,2400.7
MDG,Madagascar,2022,current,2,30437261,15325603273,,,,0.387764706,0.776764706,266913.78,1798,,,4873948,3090.8,1372.95,558.1,2000,2403.2
MDG,Madagascar,2022,proj1,2,30437261,15325603273,,,,0.387764706,0.776764706,266913.78,1798,,,4873948,3090.8,1372.95,558.1,2000,2403.2
MDG,Madagascar,2022,proj2,2,30437261,15325603273,,,,0.387764706,0.776764706,266913.78,1798,,,4873948,3090.8,1372.95,558.1,2000,2403.2
MDG,Madagascar,2023,current,2,31195932,15869945478,,,,0.387764706,1.268764706,268062,1809.8,,,5117636,2471.9,1378.01,558.7,2845.51,2405.7
MDG,Madagascar,2023,proj1,2,31195932,15869945478,,,,0.387764706,1.268764706,268062,1809.8,,,5117636,2471.9,1378.01,558.7,2845.51,2405.7
MDG,Madagascar,2023,proj2,2,31195932,15869945478,,,,0.387764706,1.268764706,268062,1809.8,,,5117636,2471.9,1378.01,558.7,2845.51,2405.7
MDG,Madagascar,2024,current,2,31964956,17420814801,,,,0.387764706,1.218470588,,,,,,,,,,
MDG,Madagascar,2024,proj1,2,31964956,17420814801,,,,0.387764706,1.218470588,,,,,,,,,,
MDG,Madagascar,2024,proj2,2,31964956,17420814801,,,,0.387764706,1.218470588,,,,,,,,,,
MLI,Mali,2020,current,1,21713836,20698560939,,583,380,0.690117647,1.173411765,3516865,3005.5,1921171,887.6,3010027,3351.7,1822694,995,37124,5303.4
MLI,Mali,2020,proj1,1,21713836,20698560939,,583,380,0.690117647,1.173411765,3516865,3005.5,1921171,887.6,3010027,3351.7,1822694,995,37124,5303.4
MLI,Mali,2020,proj2,1,21713836,20698560939,,583,380,0.690117647,1.173411765,3516865,3005.5,1921171,887.6,3010027,3351.7,1822694,995,37124,5303.4
MLI,Mali,2021,current,1,22388630,22999245263,36.1,726,48,0.690117647,1.725235294,3603000,2345.4,1487683,715.5,2420245,2769.1,1239656,801.8,21000,3000
MLI,Mali,2021,proj1,1,22388630,22999245263,36.1,726,48,0.690117647,1.725235294,3603000,2345.4,1487683,715.5,2420245,2769.1,1239656,801.8,21000,3000
MLI,Mali,2021,proj2,1,22388630,22999245263,36.1,726,48,0.690117647,1.725235294,3603000,2345.4,1487683,715.5,2420245,2769.1,1239656,801.8,21000,3000
MLI,Mali,2022,current,1,23072640,22374051350,,1440,275,0.690117647,0.922117647,3904687,2685.5,1844664,876.6,2864723,3225.6,1603394,978,33542,4601.7
MLI,Mali,2022,proj1,1,23072640,22374051350,,1440,275,0.690117647,0.922117647,3904687,2685.5,1844664,876.6,2864723,3225.6,1603394,978,33542,4601.7
MLI,Mali,2022,proj2,1,23072640,22374051350,,1440,275,0.690117647,0.922117647,3904687,2685.5,1844664,876.6,2864723,3225.6,1603394,978,33542,4601.7
MLI,Mali,2023,current,1,23769127,24621545565,,1238,204,0.690117647,1.603823529,3386941,2244.3,1942580,901.1,3023891,3334,1528008,935.8,38500,5634.4
MLI,Mali,2023,proj1,1,23769127,24621545565,,1238,204,0.690117647,1.603823529,3386941,2244.3,1942580,901.1,3023891,3334,1528008,935.8,38500,5634.4
MLI,Mali,2023,proj2,1,23769127,24621545565,,1238,204,0.690117647,1.603823529,3386941,2244.3,1942580,901.1,3023891,3334,1528008,935.8,38500,5634.4
MLI,Mali,2024,current,1,24478595,26588067731,,1011,358,0.690117647,1.685352941,,,,,,,,,,
MLI,Mali,2024,proj1,1,24478595,26588067731,,1011,358,0.690117647,1.685352941,,,,,,,,,,
MLI,Mali,2024,proj2,1,24478595,26588067731,,1011,358,0.690117647,1.685352941,,,,,,,,,,
MLI,Mali,2025,current,1,,,,,,,,,,,,,,,,,
MLI,Mali,2025,proj1,1,,,,,,,,,,,,,,,,,
MLI,Mali,2025,proj2,1,,,,,,,,,,,,,,,,,
MOZ,Mozambique,2017,current,1,28166393,13264640646,,,,0.494882353,0.879882353,1224000,740,21000,446.8,176452,542.9,110000,458.3,17100,1103.2
MOZ,Mozambique,2017,proj1,1,28166393,13264640646,,,,0.494882353,0.879882353,1224000,740,21000,446.8,176452,542.9,110000,458.3,17100,1103.2
MOZ,Mozambique,2017,proj2,1,28166393,13264640646,,,,0.494882353,0.879882353,1224000,740,21000,446.8,176452,542.9,110000,458.3,17100,1103.2
MOZ,Mozambique,2018,current,1,29018644,15017358953,,51,119,0.494882353,0.909058824,1406794,871.9,33464,653.4,170129,527.5,148130,672.7,17000,1132.7
MOZ,Mozambique,2018,proj1,1,29018644,15017358953,,51,119,0.494882353,0.909058824,1406794,871.9,33464,653.4,170129,527.5,148130,672.7,17000,1132.7
MOZ,Mozambique,2018,proj2,1,29018644,15017358953,,51,119,0.494882353,0.909058824,1406794,871.9,33464,653.4,170129,527.5,148130,672.7,17000,1132.7
MOZ,Mozambique,2019,current,1,29884380,15512759047,82.2,291,167,0.494882353,1.267705882,1451686,883.1,40545,761,179836,486.4,158192,690.2,18000,1125
MOZ,Mozambique,2019,proj1,1,29884380,15512759047,82.2,291,167,0.494882353,1.267705882,1451686,883.1,40545,761,179836,486.4,158192,690.2,18000,1125
MOZ,Mozambique,2019,proj2,1,29884380,15512759047,82.2,291,167,0.494882353,1.267705882,1451686,883.1,40545,761,179836,486.4,158192,690.2,18000,1125
MOZ,Mozambique,2020,current,1,30783688,14235420174,,939,110,0.494882353,1.060647059,1632321,713.9,22099,413.2,175322,617.5,142002,540.8,15000,1153.8
MOZ,Mozambique,2020,proj1,1,30783688,14235420174,,939,110,0.494882353,1.060647059,1632321,713.9,22099,413.2,175322,617.5,142002,540.8,15000,1153.8
MOZ,Mozambique,2020,proj2,1,30783688,14235420174,,939,110,0.494882353,1.060647059,1632321,713.9,22099,413.2,175322,617.5,142002,540.8,15000,1153.8
MOZ,Mozambique,2021,current,1,31707800,16168055475,,867,70,0.494882353,0.898,1824281,1100,22830,430,207821,917.5,146633,540,15000,1153.8
MOZ,Mozambique,2021,proj1,1,31707800,16168055475,,867,70,0.494882353,0.898,1824281,1100,22830,430,207821,917.5,146633,540,15000,1153.8
MOZ,Mozambique,2021,proj2,1,31707800,16168055475,,867,70,0.494882353,0.898,1824281,1100,22830,430,207821,917.5,146633,540,15000,1153.8
MOZ,Mozambique,2022,current,1,32656246,18883528581,,378,,0.494882353,0.923941176,2382511,1310.9,23515,440,245792,962,164491,560.9,16000,1000
MOZ,Mozambique,2022,proj1,1,32656246,18883528581,,378,,0.494882353,0.923941176,2382511,1310.9,23515,440,245792,962,164491,560.9,16000,1000
MOZ,Mozambique,2022,proj2,1,32656246,18883528581,,378,,0.494882353,0.923941176,2382511,1310.9,23515,440,245792,962,164491,560.9,16000,1000
MOZ,Mozambique,2023,current,1,33635160,20954220984,,176,,0.494882353,1.306,2124749,790.4,17099,587.9,161920,442.7,139554,594.7,16000,1000
MOZ,Mozambique,2023,proj1,1,33635160,20954220984,,176,,0.494882353,1.306,2124749,790.4,17099,587.9,161920,442.7,139554,594.7,16000,1000
MOZ,Mozambique,2023,proj2,1,33635160,20954220984,,176,,0.494882353,1.306,2124749,790.4,17099,587.9,161920,442.7,139554,594.7,16000,1000
MOZ,Mozambique,2024,current,1,34631766,22416650343,,151,230,0.494882353,1.550411765,,,,,,,,,,
MOZ,Mozambique,2024,proj1,2,34631766,22416650343,,151,230,0.494882353,1.550411765,,,,,,,,,,
MOZ,Mozambique,2024,proj2,1,34631766,22416650343,,151,230,0.494882353,1.550411765,,,,,,,,,,
MRT,Mauritania,2020,current,1,4600131,8260752385,,,,0.791,1.861529412,15000,625,3000,272.7,291300,4277.5,93000,455.9,7384.18,2191.9
MRT,Mauritania,2020,proj1,1,4600131,8260752385,,,,0.791,1.861529412,15000,625,3000,272.7,291300,4277.5,93000,455.9,7384.18,2191.9
MRT,Mauritania,2020,proj2,1,4600131,8260752385,,,,0.791,1.861529412,15000,625,3000,272.7,291300,4277.5,93000,455.9,7384.18,2191.9
MRT,Mauritania,2021,current,1,4734874,9222536364,,,,0.791,1.828823529,12000,631.6,1000,142.9,428400,5395.5,51000,372.3,7000,2162.9
MRT,Mauritania,2021,proj1,1,4734874,9222536364,,,,0.791,1.828823529,12000,631.6,1000,142.9,428400,5395.5,51000,372.3,7000,2162.9
MRT,Mauritania,2021,proj2,1,4734874,9222536364,,,,0.791,1.828823529,12000,631.6,1000,142.9,428400,5395.5,51000,372.3,7000,2162.9
MRT,Mauritania,2022,current,1,4875637,9557966698,,,,0.791,1.623470588,17896,662.8,3437,264.4,403000,5558.6,124607,500.4,2000,2174.5
MRT,Mauritania,2022,proj1,1,4875637,9557966698,,,,0.791,1.623470588,17896,662.8,3437,264.4,403000,5558.6,124607,500.4,2000,2174.5
MRT,Mauritania,2022,proj2,1,4875637,9557966698,,,,0.791,1.623470588,17896,662.8,3437,264.4,403000,5558.6,124607,500.4,2000,2174.5
MRT,Mauritania,2023,current,1,5022441,10651709314,,,,0.791,1.986764706,15000,750,3000,300,458200,5327.9,86000,505.9,2000,2186
MRT,Mauritania,2023,proj1,1,5022441,10651709314,,,,0.791,1.986764706,15000,750,3000,300,458200,5327.9,86000,505.9,2000,2186
MRT,Mauritania,2023,proj2,1,5022441,10651709314,,,,0.791,1.986764706,15000,750,3000,300,458200,5327.9,86000,505.9,2000,2186
MRT,Mauritania,2024,current,1,5169395,10766731874,,,,0.791,2.171764706,,,,,,,,,,
MRT,Mauritania,2024,proj1,1,5169395,10766731874,,,,0.791,2.171764706,,,,,,,,,,
MRT,Mauritania,2024,proj2,1,5169395,10766731874,,,,0.791,2.171764706,,,,,,,,,,
MRT,Mauritania,2025,current,1,,,,,,,,,,,,,,,,,
MRT,Mauritania,2025,proj1,1,,,,,,,,,,,,,,,,,
MRT,Mauritania,2025,proj2,1,,,,,,,,,,,,,,,,,
MWI,Malawi,2017,current,1,18039715,8943543794,,,,0.462588235,1.237529412,3464139,2007.8,35121,634,121079,1866.2,90370,869.6,745,1227.3
MWI,Malawi,2017,proj1,1,18039715,8943543794,,,,0.462588235,1.237529412,3464139,2007.8,35121,634,121079,1866.2,90370,869.6,745,1227.3
MWI,Malawi,2017,proj2,1,18039715,8943543794,,,,0.462588235,1.237529412,3464139,2007.8,35121,634,121079,1866.2,90370,869.6,745,1227.3
MWI,Malawi,2018,current,1,18528081,9879231592,,,,0.462588235,1.129411765,2697959,1600.8,31315,577.4,112313,1755.7,82852,779.8,729,1231.4
MWI,Malawi,2018,proj1,1,18528081,9879231592,,,,0.462588235,1.129411765,2697959,1600.8,31315,577.4,112313,1755.7,82852,779.8,729,1231.4
MWI,Malawi,2018,proj2,1,18528081,9879231592,,,,0.462588235,1.129411765,2697959,1600.8,31315,577.4,112313,1755.7,82852,779.8,729,1231.4
MWI,Malawi,2019,current,1,19025752,11051865580,75.4,,,0.462588235,1.292823529,3391924,1957.8,44718,769.4,132728,1880.7,133212,1167.2,566,790.5
MWI,Malawi,2019,proj1,1,19025752,11051865580,75.4,,,0.462588235,1.292823529,3391924,1957.8,44718,769.4,132728,1880.7,133212,1167.2,566,790.5
MWI,Malawi,2019,proj2,1,19025752,11051865580,75.4,,,0.462588235,1.292823529,3391924,1957.8,44718,769.4,132728,1880.7,133212,1167.2,566,790.5
MWI,Malawi,2020,current,1,19533888,11769313598,,,,0.462588235,1.408470588,3691866,2095.5,48931,852.9,145445.5,1998.9,141272,1206.1,697,1265
MWI,Malawi,2020,proj1,1,19533888,11769313598,,,,0.462588235,1.408470588,3691866,2095.5,48931,852.9,145445.5,1998.9,141272,1206.1,697,1265
MWI,Malawi,2020,proj2,1,19533888,11769313598,,,,0.462588235,1.408470588,3691866,2095.5,48931,852.9,145445.5,1998.9,141272,1206.1,697,1265
MWI,Malawi,2021,current,1,20047258,12378129751,,,,0.462588235,1.251470588,4581000,2462.9,42289,730.9,155000,2039.5,118351,1011.7,1000,1000
MWI,Malawi,2021,proj1,1,20047258,12378129751,,,,0.462588235,1.251470588,4581000,2462.9,42289,730.9,155000,2039.5,118351,1011.7,1000,1000
MWI,Malawi,2021,proj2,1,20047258,12378129751,,,,0.462588235,1.251470588,4581000,2462.9,42289,730.9,155000,2039.5,118351,1011.7,1000,1000
MWI,Malawi,2022,current,1,20568728,12429060151,,,,0.462588235,1.097352941,3716479,2047.7,41071,680,147000,1939.6,116918,1001,1000,1000
MWI,Malawi,2022,proj1,1,20568728,12429060151,,,,0.462588235,1.097352941,3716479,2047.7,41071,680,147000,1939.6,116918,1001,1000,1000
MWI,Malawi,2022,proj2,1,20568728,12429060151,,,,0.462588235,1.097352941,3716479,2047.7,41071,680,147000,1939.6,116918,1001,1000,1000
MWI,Malawi,2023,current,1,21104482,12712150082,,,,0.462588235,1.583470588,3510000,1960.9,42855.5,711.9,124300,1571.4,117000,1030.6,1000,1000
MWI,Malawi,2023,proj1,1,21104482,12712150082,,,,0.462588235,1.583470588,3510000,1960.9,42855.5,711.9,124300,1571.4,117000,1030.6,1000,1000
MWI,Malawi,2023,proj2,1,21104482,12712150082,,,,0.462588235,1.583470588,3510000,1960.9,42855.5,711.9,124300,1571.4,117000,1030.6,1000,1000
MWI,Malawi,2024,current,1,21655286,11008925323,,,,0.462588235,1.901352941,,,,,,,,,,
MWI,Malawi,2024,proj1,1,21655286,11008925323,,,,0.462588235,1.901352941,,,,,,,,,,
MWI,Malawi,2024,proj2,1,21655286,11008925323,,,,0.462588235,1.901352941,,,,,,,,,,
NAM,Namibia,2019,current,1,2650494,12541928303,,,,0.568705882,1.934470588,45000,2162.4,9300,239.2,,,1000,231.9,6100,5505.8
NAM,Namibia,2019,proj1,1,2650494,12541928303,,,,0.568705882,1.934470588,45000,2162.4,9300,239.2,,,1000,231.9,6100,5505.8
NAM,Namibia,2019,proj2,1,2650494,12541928303,,,,0.568705882,1.934470588,45000,2162.4,9300,239.2,,,1000,231.9,6100,5505.8
NAM,Namibia,2020,current,1,2728762,10583748542,,,,0.568705882,0.446117647,60142,2160.4,90829,354,,,7106,319.5,11498,5560
NAM,Namibia,2020,proj1,1,2728762,10583748542,,,,0.568705882,0.446117647,60142,2160.4,90829,354,,,7106,319.5,11498,5560
NAM,Namibia,2020,proj2,1,2728762,10583748542,,,,0.568705882,0.446117647,60142,2160.4,90829,354,,,7106,319.5,11498,5560
NAM,Namibia,2021,current,1,2810548,12402486184,,,,0.568705882,-0.079235294,78127,2229.3,55187,208.2,,,8216,363.5,11498,5560
NAM,Namibia,2021,proj1,1,2810548,12402486184,,,,0.568705882,-0.079235294,78127,2229.3,55187,208.2,,,8216,363.5,11498,5560
NAM,Namibia,2021,proj2,1,2810548,12402486184,,,,0.568705882,-0.079235294,78127,2229.3,55187,208.2,,,8216,363.5,11498,5560
NAM,Namibia,2022,current,1,2889662,12569449123,,,,0.568705882,0.137,98856,1930,44689,169.8,,,6147,227.5,18489,5412.5
NAM,Namibia,2022,proj1,1,2889662,12569449123,,,,0.568705882,0.137,98856,1930,44689,169.8,,,6147,227.5,18489,5412.5
NAM,Namibia,2022,proj2,1,2889662,12569449123,,,,0.568705882,0.137,98856,1930,44689,169.8,,,6147,227.5,18489,5412.5
NAM,Namibia,2023,current,1,2963095,12408271448,,,,0.568705882,0.657882353,105609,1812.2,20470,81.9,,,2237,83.6,24696,5805.4
NAM,Namibia,2023,proj1,1,2963095,12408271448,,,,0.568705882,0.657882353,105609,1812.2,20470,81.9,,,2237,83.6,24696,5805.4
NAM,Namibia,2023,proj2,1,2963095,12408271448,,,,0.568705882,0.657882353,105609,1812.2,20470,81.9,,,2237,83.6,24696,5805.4
NAM,Namibia,2024,current,3,3030131,13372354269,,,,0.568705882,1.164235294,,,,,,,,,,
NAM,Namibia,2024,proj1,3,3030131,13372354269,,,,0.568705882,1.164235294,,,,,,,,,,
NAM,Namibia,2024,proj2,1,3030131,13372354269,,,,0.568705882,1.164235294,,,,,,,,,,
NER,Niger,2020,current,1,23717613,13744653103,,512,,0.799529412,1.049411765,6419,756.9,3508902.54,520.3,115000,4614.6,2132295,580.7,5519.8,2891.1
NER,Niger,2020,proj1,1,23717613,13744653103,,512,,0.799529412,1.049411765,6419,756.9,3508902.54,520.3,115000,4614.6,2132295,580.7,5519.8,2891.1
NER,Niger,2020,proj2,1,23717613,13744653103,,512,,0.799529412,1.049411765,6419,756.9,3508902.54,520.3,115000,4614.6,2132295,580.7,5519.8,2891.1
NER,Niger,2021,current,1,24502140,14915002436,60.5,456,,0.799529412,1.443941176,5681,542.8,2146706,349.3,134000,4578.7,1207237,343.1,5471.44,2864.3
NER,Niger,2021,proj1,1,24502140,14915002436,60.5,456,,0.799529412,1.443941176,5681,542.8,2146706,349.3,134000,4578.7,1207237,343.1,5471.44,2864.3
NER,Niger,2021,proj2,1,24502140,14915002436,60.5,456,,0.799529412,1.443941176,5681,542.8,2146706,349.3,134000,4578.7,1207237,343.1,5471.44,2864.3
NER,Niger,2022,current,1,25311973,15433852714,,488,,0.799529412,0.544117647,9332.67,676.9,3656958.05,539.3,144000,4583.2,2100697.29,554.8,5488.49,2826
NER,Niger,2022,proj1,1,25311973,15433852714,,488,,0.799529412,0.544117647,9332.67,676.9,3656958.05,539.3,144000,4583.2,2100697.29,554.8,5488.49,2826
NER,Niger,2022,proj2,1,25311973,15433852714,,488,,0.799529412,0.544117647,9332.67,676.9,3656958.05,539.3,144000,4583.2,2100697.29,554.8,5488.49,2826
NER,Niger,2023,current,1,26159867,16698786973,,295,,0.799529412,1.594294118,14391.89,870.5,3346000,492.1,142600,4753.3,1646000,444.9,5495.3,2861.4
NER,Niger,2023,proj1,1,26159867,16698786973,,295,,0.799529412,1.594294118,14391.89,870.5,3346000,492.1,142600,4753.3,1646000,444.9,5495.3,2861.4
NER,Niger,2023,proj2,1,26159867,16698786973,,295,,0.799529412,1.594294118,14391.89,870.5,3346000,492.1,142600,4753.3,1646000,444.9,5495.3,2861.4
NER,Niger,2024,current,1,27032412,19537639288,,925,,0.799529412,1.179117647,,,,,,,,,,
NER,Niger,2024,proj1,1,27032412,19537639288,,925,,0.799529412,1.179117647,,,,,,,,,,
NER,Niger,2024,proj2,1,27032412,19537639288,,925,,0.799529412,1.179117647,,,,,,,,,,
NER,Niger,2025,current,1,,,,,,,,,,,,,,,,,
NER,Niger,2025,proj1,1,,,,,,,,,,,,,,,,,
NER,Niger,2025,proj2,1,,,,,,,,,,,,,,,,,
NGA,Nigeria,2020,current,1,213996181,4.32199E+11,,2024,43,0.512588235,1.251294118,12403300,2050.6,1905430,1081.2,8171800,1947.9,6590600,1136.4,55000,1100
NGA,Nigeria,2020,proj1,1,213996181,4.32199E+11,,2024,43,0.512588235,1.251294118,12403300,2050.6,1905430,1081.2,8171800,1947.9,6590600,1136.4,55000,1100
NGA,Nigeria,2020,proj2,1,213996181,4.32199E+11,,2024,43,0.512588235,1.251294118,12403300,2050.6,1905430,1081.2,8171800,1947.9,6590600,1136.4,55000,1100
NGA,Nigeria,2021,current,1,218529286,4.40834E+11,,2002,102,0.512588235,1.586294118,12744450,2053.8,1926950,1090.3,8342000,1931,6725500,1134,36944,3125.5
NGA,Nigeria,2021,proj1,1,218529286,4.40834E+11,,2002,102,0.512588235,1.586294118,12744450,2053.8,1926950,1090.3,8342000,1931,6725500,1134,36944,3125.5
NGA,Nigeria,2021,proj2,1,218529286,4.40834E+11,,2002,102,0.512588235,1.586294118,12744450,2053.8,1926950,1090.3,8342000,1931,6725500,1134,36944,3125.5
NGA,Nigeria,2022,current,1,223150896,4.77403E+11,,1563,77,0.512588235,0.937823529,12948920,2232.6,1941220,970.6,8502000,1856.3,6806370,1194.1,34427.11,2189.1
NGA,Nigeria,2022,proj1,1,223150896,4.77403E+11,,1563,77,0.512588235,0.937823529,12948920,2232.6,1941220,970.6,8502000,1856.3,6806370,1194.1,34427.11,2189.1
NGA,Nigeria,2022,proj2,1,223150896,4.77403E+11,,1563,77,0.512588235,0.937823529,12948920,2232.6,1941220,970.6,8502000,1856.3,6806370,1194.1,34427.11,2189.1
NGA,Nigeria,2023,current,1,227882945,3.63846E+11,,2125,94,0.512588235,1.620882353,11053000,1939.1,1559000,779.5,8902200,1974,6402000,1123.2,52757.03,1586.8
NGA,Nigeria,2023,proj1,1,227882945,3.63846E+11,,2125,94,0.512588235,1.620882353,11053000,1939.1,1559000,779.5,8902200,1974,6402000,1123.2,52757.03,1586.8
NGA,Nigeria,2023,proj2,1,227882945,3.63846E+11,,2125,94,0.512588235,1.620882353,11053000,1939.1,1559000,779.5,8902200,1974,6402000,1123.2,52757.03,1586.8
NGA,Nigeria,2024,current,1,232679478,1.8776E+11,,1582,75,0.512588235,1.480470588,,,,,,,,,,
NGA,Nigeria,2024,proj1,1,232679478,1.8776E+11,,1582,75,0.512588235,1.480470588,,,,,,,,,,
NGA,Nigeria,2024,proj2,1,232679478,1.8776E+11,,1582,75,0.512588235,1.480470588,,,,,,,,,,
NGA,Nigeria,2025,current,1,,,,,,,,,,,,,,,,,
NGA,Nigeria,2025,proj1,2,,,,,,,,,,,,,,,,,
NGA,Nigeria,2025,proj2,1,,,,,,,,,,,,,,,,,
